WAVELENGTH,QE,THROUGHPUT,PASSBAND
718.0,0.7564809918403625,0.8391203284263611,0.6347785592079163
719.0,0.7544759511947632,0.8385244011878967,0.6326465010643005
720.0,0.7524709105491638,0.837945282459259,0.6305294632911682
721.0,0.7506558895111084,0.8373829126358032,0.6285864114761353
722.0,0.7488408088684082,0.8368372321128845,0.6266578435897827
723.0,0.7470257878303528,0.8363081812858582,0.6247437596321106
724.0,0.7452107667922974,0.8357958197593689,0.6228440403938293
725.0,0.7433956861495972,0.8353000283241272,0.6209584474563599
726.0,0.7415806651115417,0.8348212838172913,0.6190873384475708
727.0,0.7397655844688416,0.8343625068664551,0.6172326803207397
728.0,0.7379505634307861,0.8339269757270813,0.6153968572616577
729.0,0.7361355423927307,0.8335182070732117,0.6135823726654053
730.0,0.7343204617500305,0.8331394791603088,0.6117913722991943
731.0,0.7325054407119751,0.8327942490577698,0.6100262999534607
732.0,0.7306903600692749,0.8324858546257019,0.608289361000061
733.0,0.7288753390312195,0.8322176933288574,0.6065829396247864
734.0,0.7270603179931641,0.8319932222366333,0.6049092411994934
735.0,0.7252452373504639,0.8318157196044922,0.603270411491394
736.0,0.7234302163124084,0.831688642501831,0.6016687154769897
737.0,0.7216151356697083,0.8316153883934021,0.6001062393188477
738.0,0.7198001146316528,0.831599235534668,0.5985852479934692
739.0,0.7179850935935974,0.8316410779953003,0.5971059203147888
740.0,0.7161700129508972,0.8317394852638245,0.5956668853759766
741.0,0.7138939499855042,0.8318930268287659,0.5938833951950073
742.0,0.7116178870201111,0.8321000337600708,0.5921372771263123
743.0,0.709341824054718,0.8323590755462646,0.5904271006584167
744.0,0.707065761089325,0.8326686024665833,0.5887514352798462
745.0,0.7047896385192871,0.8330270648002625,0.587108850479126
746.0,0.702513575553894,0.8334329128265381,0.5854979157447815
747.0,0.700237512588501,0.8338846564292908,0.5839173197746277
748.0,0.6979614496231079,0.8343808054924011,0.5823656320571899
749.0,0.6956853866577148,0.8349197506904602,0.5808414816856384
750.0,0.6934093236923218,0.8355000019073486,0.5793434977531433
751.0,0.6911332011222839,0.8361194729804993,0.5778699517250061
752.0,0.6888571381568909,0.8367741107940674,0.5764178037643433
753.0,0.6865810751914978,0.8374592065811157,0.5749836564064026
754.0,0.6843050122261047,0.8381701707839966,0.5735640525817871
755.0,0.6820289492607117,0.8389022946357727,0.5721556544303894
756.0,0.6797528862953186,0.8396509885787964,0.5707551836967468
757.0,0.6774767637252808,0.8404115438461304,0.569359302520752
758.0,0.6752007007598877,0.8411794304847717,0.5679649114608765
759.0,0.6729246377944946,0.8419498801231384,0.5665687918663025
760.0,0.6706485748291016,0.8427183032035828,0.5651678442955017
761.0,0.6684353947639465,0.8434800505638123,0.5638118982315063
762.0,0.6662222146987915,0.8442304730415344,0.5624451041221619
763.0,0.6640090942382812,0.8449652194976807,0.561064600944519
764.0,0.6617959141731262,0.8456858396530151,0.5596714615821838
765.0,0.6595827341079712,0.8463998436927795,0.5582707524299622
766.0,0.6573696136474609,0.847115159034729,0.556867778301239
767.0,0.6551564335823059,0.8478395938873291,0.5554675459861755
768.0,0.6529432535171509,0.8485808968544006,0.5540751814842224
769.0,0.6507301330566406,0.8493468761444092,0.552695631980896
770.0,0.6485169529914856,0.8501454591751099,0.5513337254524231
771.0,0.6463037729263306,0.8509843349456787,0.5499944090843201
772.0,0.6440905928611755,0.8518714308738708,0.5486823916435242
773.0,0.6418774724006653,0.8528145551681519,0.5474024415016174
774.0,0.6396642923355103,0.8538214564323425,0.5461590886116028
775.0,0.6374511122703552,0.8549000024795532,0.5449569821357727
776.0,0.635237991809845,0.8560550808906555,0.5437986850738525
777.0,0.6330248117446899,0.8572798371315002,0.5426794290542603
778.0,0.6308116316795349,0.8585646152496338,0.541592538356781
779.0,0.6285984516143799,0.859899640083313,0.540531575679779
780.0,0.6263853311538696,0.8612751960754395,0.5394901633262634
781.0,0.6235585808753967,0.86268150806427,0.5379324555397034
782.0,0.6207318305969238,0.8641088008880615,0.5363798141479492
783.0,0.6179050803184509,0.8655474185943604,0.5348261594772339
784.0,0.615078330039978,0.8669876456260681,0.5332652926445007
785.0,0.6122515797615051,0.8684196472167969,0.531691312789917
786.0,0.6094248294830322,0.869833767414093,0.5300983190536499
787.0,0.6065980792045593,0.8712201714515686,0.5284804701805115
788.0,0.6037713289260864,0.8725695013999939,0.5268324613571167
789.0,0.6009445786476135,0.8738784193992615,0.5251525044441223
790.0,0.5981178283691406,0.8751498460769653,0.5234427452087402
791.0,0.5952910780906677,0.8763870000839233,0.5217053890228271
792.0,0.5924643278121948,0.877592921257019,0.5199425220489502
793.0,0.5896375775337219,0.8787708878517151,0.5181563496589661
794.0,0.586810827255249,0.8799241185188293,0.5163490176200867
795.0,0.5839840769767761,0.8810556530952454,0.5145224928855896
796.0,0.5811573266983032,0.882168710231781,0.5126788020133972
797.0,0.5783305764198303,0.8832665085792542,0.5108200311660767
798.0,0.5755038261413574,0.8843522071838379,0.5089480876922607
799.0,0.5726770758628845,0.8854290246963501,0.5070648789405823
800.0,0.5698503255844116,0.8865000009536743,0.5051723122596741
801.0,0.5673797130584717,0.8875677585601807,0.5035879611968994
802.0,0.564909040927887,0.8886321187019348,0.5019963383674622
803.0,0.562438428401947,0.8896922469139099,0.5003970861434937
804.0,0.5599678158760071,0.8907473683357239,0.49878984689712524
805.0,0.5574972033500671,0.8917967081069946,0.4971741735935211
806.0,0.5550265908241272,0.8928394317626953,0.49554961919784546
807.0,0.5525559782981873,0.8938747048377991,0.4939158260822296
808.0,0.5500853657722473,0.8949017524719238,0.49227234721183777
809.0,0.5476147532463074,0.8959197998046875,0.49061891436576843
810.0,0.5451441407203674,0.8969279527664185,0.488955020904541
811.0,0.5426734685897827,0.8979254364967346,0.48728030920028687
812.0,0.5402028560638428,0.8989115357398987,0.48559457063674927
813.0,0.5377322435379028,0.8998854160308838,0.4838974177837372
814.0,0.5352616310119629,0.9008482694625854,0.48218950629234314
815.0,0.532791018486023,0.9018031358718872,0.4804726243019104
816.0,0.530320405960083,0.9027531147003174,0.4787484109401703
817.0,0.5278497934341431,0.9037014245986938,0.4770186245441437
818.0,0.5253791809082031,0.9046511054039001,0.4752848446369171
819.0,0.5229085087776184,0.9056052565574646,0.47354868054389954
820.0,0.5204378962516785,0.9065670967102051,0.47181186079978943
821.0,0.5174365043640137,0.9075396656990051,0.46959415078163147
822.0,0.5144351124763489,0.9085261225700378,0.46737775206565857
823.0,0.5114337205886841,0.9095295667648315,0.46516409516334534
824.0,0.5084323287010193,0.9105531573295593,0.46295467019081116
825.0,0.5054309368133545,0.9115999937057495,0.46075084805488586
826.0,0.5024294853210449,0.9126707315444946,0.45855268836021423
827.0,0.4994281232357025,0.9137561917304993,0.4563555419445038
828.0,0.49642670154571533,0.9148446321487427,0.45415329933166504
829.0,0.49342530965805054,0.9159243702888489,0.45194026827812195
830.0,0.49042391777038574,0.9169837236404419,0.44971075654029846
831.0,0.48742252588272095,0.9180110692977905,0.44745928049087524
832.0,0.48442110419273376,0.9189946055412292,0.44518038630485535
833.0,0.48141971230506897,0.9199227690696716,0.4428689479827881
834.0,0.4784183204174042,0.9207837581634521,0.4405198097229004
835.0,0.4754169285297394,0.9215659499168396,0.4381280541419983
836.0,0.4724155068397522,0.922257661819458,0.4356888234615326
837.0,0.4694141149520874,0.9228472113609314,0.4331974983215332
838.0,0.4664127230644226,0.9233235716819763,0.43064984679222107
839.0,0.4634113311767578,0.9236916303634644,0.4280491769313812
840.0,0.46040990948677063,0.9239722490310669,0.42540597915649414
841.0,0.45767730474472046,0.9241869449615479,0.4229793846607208
842.0,0.4549447298049927,0.9243572354316711,0.4205314517021179
843.0,0.4522121250629425,0.9245045185089111,0.4180721640586853
844.0,0.44947952032089233,0.9246503710746765,0.4156114161014557
845.0,0.44674691557884216,0.924816370010376,0.4131588637828827
846.0,0.444014310836792,0.9250239133834839,0.41072386503219604
847.0,0.4412817060947418,0.9252945184707642,0.4083155393600464
848.0,0.43854910135269165,0.9256497621536255,0.4059428572654724
849.0,0.4358164966106415,0.9261110424995422,0.40361446142196655
850.0,0.4330839216709137,0.9266999959945679,0.4013388752937317
851.0,0.4303513169288635,0.9274311661720276,0.3991212248802185
852.0,0.42761871218681335,0.9282917976379395,0.3969549536705017
853.0,0.4248861074447632,0.9292622804641724,0.3948306441307068
854.0,0.422153502702713,0.9303228259086609,0.39273902773857117
855.0,0.41942089796066284,0.9314539432525635,0.3906712532043457
856.0,0.41668829321861267,0.9326358437538147,0.38861843943595886
857.0,0.4139556884765625,0.9338489174842834,0.38657206296920776
858.0,0.4112231135368347,0.9350735545158386,0.384523868560791
859.0,0.40849050879478455,0.9362900257110596,0.3824656009674072
860.0,0.4057579040527344,0.93747878074646,0.38038942217826843
861.0,0.4027784764766693,0.9386200308799744,0.37805595993995667
862.0,0.39979904890060425,0.9396942257881165,0.3756888508796692
863.0,0.3968196213245392,0.9406822919845581,0.37328118085861206
864.0,0.3938401937484741,0.9415797591209412,0.3708319664001465
865.0,0.39086076617240906,0.9423967599868774,0.3683459162712097
866.0,0.387881338596344,0.9431440234184265,0.3658279776573181
867.0,0.38490191102027893,0.9438322186470032,0.36328282952308655
868.0,0.38192248344421387,0.9444721341133118,0.3607151508331299
869.0,0.3789430260658264,0.9450744390487671,0.3581293821334839
870.0,0.37596359848976135,0.9456499218940735,0.35552993416786194
871.0,0.3729841709136963,0.9462092518806458,0.3529210686683655
872.0,0.3700047433376312,0.9467632174491882,0.3503068685531616
873.0,0.36702531576156616,0.9473224878311157,0.3476913273334503
874.0,0.3640458881855011,0.9478978514671326,0.34507831931114197
875.0,0.36106646060943604,0.9484999775886536,0.34247153997421265
876.0,0.35808703303337097,0.9491361975669861,0.33987337350845337
877.0,0.3551076054573059,0.9497998356819153,0.33728113770484924
878.0,0.35212817788124084,0.9504809379577637,0.3346911072731018
879.0,0.3491487503051758,0.9511693716049194,0.332099586725235
880.0,0.3461693227291107,0.9518551826477051,0.32950305938720703
881.0,0.3426981568336487,0.9525282979011536,0.32642969489097595
882.0,0.33922699093818665,0.9531786441802979,0.3233439326286316
883.0,0.3357558250427246,0.9537961483001709,0.32024261355400085
884.0,0.3322846591472626,0.9543708562850952,0.31712278723716736
885.0,0.32881349325180054,0.9548926949501038,0.3139815926551819
886.0,0.3253423571586609,0.9553515911102295,0.31081634759902954
887.0,0.32187119126319885,0.9557375311851501,0.30762436985969543
888.0,0.3184000253677368,0.9560409188270569,0.3044034540653229
889.0,0.3149288594722748,0.9562625288963318,0.3011546730995178
890.0,0.31145769357681274,0.9564135074615479,0.2978823482990265
891.0,0.3079865276813507,0.9565055966377258,0.2945908308029175
892.0,0.30451536178588867,0.9565503001213074,0.2912842631340027
893.0,0.30104419589042664,0.9565593600273132,0.28796663880348206
894.0,0.2975730299949646,0.9565442800521851,0.2846417725086212
895.0,0.29410186409950256,0.9565168023109436,0.28131335973739624
896.0,0.2906307280063629,0.9564885497093201,0.27798497676849365
897.0,0.2871595621109009,0.9564710855484009,0.27465981245040894
898.0,0.28368839621543884,0.956476092338562,0.2713411748409271
899.0,0.2802172303199768,0.9565151929855347,0.268032044172287
900.0,0.27674606442451477,0.95660001039505,0.26473528146743774
901.0,0.27395743131637573,0.9567388892173767,0.2621057331562042
902.0,0.2711687982082367,0.9569272398948669,0.2594888210296631
903.0,0.26838019490242004,0.9571571350097656,0.2568820118904114
904.0,0.265591561794281,0.9574205875396729,0.2542828321456909
905.0,0.26280292868614197,0.957709789276123,0.2516889274120331
906.0,0.26001429557800293,0.9580168128013611,0.2490980625152588
907.0,0.2572256922721863,0.9583337306976318,0.24650806188583374
908.0,0.25443705916404724,0.9586526155471802,0.24391674995422363
909.0,0.2516484260559082,0.958965539932251,0.24132217466831207
910.0,0.24885980784893036,0.9592646360397339,0.23872241377830505
911.0,0.24607117474079132,0.9595420360565186,0.23611563444137573
912.0,0.24328255653381348,0.9597897529602051,0.23350010812282562
913.0,0.24049392342567444,0.9600001573562622,0.2308742105960846
914.0,0.2377053052186966,0.9601719379425049,0.22823795676231384
915.0,0.23491667211055756,0.960310161113739,0.22559286653995514
916.0,0.2321280539035797,0.9604199528694153,0.22294041514396667
917.0,0.22933942079544067,0.9605066776275635,0.22028204798698425
918.0,0.22655080258846283,0.960575520992279,0.2176191508769989
919.0,0.22376218438148499,0.960631787776947,0.21495306491851807
920.0,0.22097355127334595,0.9606807827949524,0.21228504180908203
921.0,0.21845383942127228,0.9607276916503906,0.20987465977668762
922.0,0.2159341275691986,0.9607778191566467,0.20746472477912903
923.0,0.21341440081596375,0.9608364105224609,0.2050563246011734
924.0,0.21089468896389008,0.9609087109565735,0.2026505470275879
925.0,0.2083749771118164,0.9610000252723694,0.2002483606338501
926.0,0.20585526525974274,0.961114227771759,0.19785042107105255
927.0,0.20333555340766907,0.9612500071525574,0.19545629620552063
928.0,0.2008158415555954,0.9614046812057495,0.19306528568267822
929.0,0.19829611480236053,0.9615755081176758,0.19067668914794922
930.0,0.19577640295028687,0.9617598056793213,0.18828988075256348
931.0,0.1932566910982132,0.9619549512863159,0.18590423464775085
932.0,0.19073697924613953,0.9621581435203552,0.1835191398859024
933.0,0.18821726739406586,0.9623667001724243,0.18113403022289276
934.0,0.1856975555419922,0.9625779986381531,0.17874838411808014
935.0,0.18317782878875732,0.9627893567085266,0.17636166512966156
936.0,0.18065811693668365,0.9629979729652405,0.17397339642047882
937.0,0.17813840508460999,0.9632012248039246,0.1715831309556961
938.0,0.17561869323253632,0.9633964896202087,0.1691904366016388
939.0,0.17309898138046265,0.9635834097862244,0.16679531335830688
940.0,0.17057926952838898,0.9637635946273804,0.16439808905124664
941.0,0.1685253232717514,0.9639389514923096,0.16244812309741974
942.0,0.16647137701511383,0.9641112685203552,0.16049693524837494
943.0,0.16441744565963745,0.9642824530601501,0.1585448533296585
944.0,0.16236349940299988,0.964454174041748,0.15659216046333313
945.0,0.1603095531463623,0.9646283984184265,0.15463915467262268
946.0,0.15825562179088593,0.964806854724884,0.15268610417842865
947.0,0.15620167553424835,0.9649914503097534,0.15073327720165253
948.0,0.15414772927761078,0.9651839137077332,0.1487809121608734
949.0,0.1520937830209732,0.965386152267456,0.14682923257350922
950.0,0.15003985166549683,0.9656000137329102,0.14487847685813904
951.0,0.14798590540885925,0.9658265113830566,0.14292870461940765
952.0,0.14593195915222168,0.9660639762878418,0.14097960293293
953.0,0.1438780277967453,0.9663099050521851,0.13903076946735382
954.0,0.14182408154010773,0.9665618538856506,0.13708174228668213
955.0,0.13977013528347015,0.9668173789978027,0.13513219356536865
956.0,0.13771620392799377,0.9670740365982056,0.13318176567554474
957.0,0.1356622576713562,0.9673293828964233,0.13123008608818054
958.0,0.13360831141471863,0.9675808548927307,0.129276841878891
959.0,0.13155438005924225,0.9678261876106262,0.1273217797279358
960.0,0.12950043380260468,0.9680627584457397,0.1253645420074463
961.0,0.12777945399284363,0.9682881832122803,0.12372733652591705
962.0,0.12605847418308258,0.9684999585151672,0.12208762764930725
963.0,0.12433749437332153,0.9686958193778992,0.12044521421194077
964.0,0.12261651456356049,0.9688760042190552,0.11880020052194595
965.0,0.12089552730321884,0.9690435528755188,0.11715303361415863
966.0,0.1191745474934578,0.9692015051841736,0.11550415307283401
967.0,0.11745356768369675,0.9693529605865479,0.11385396122932434
968.0,0.1157325878739357,0.9695009589195251,0.11220285296440125
969.0,0.11401160806417465,0.9696485996246338,0.11055119335651398
970.0,0.1122906282544136,0.9697990417480469,0.10889934003353119
971.0,0.11056964844465256,0.9699552655220032,0.10724761337041855
972.0,0.10884866863489151,0.970120370388031,0.10559631139039993
973.0,0.10712768882513046,0.9702975153923035,0.10394573211669922
974.0,0.10540670901536942,0.9704896807670593,0.1022961214184761
975.0,0.10368572920560837,0.9707000255584717,0.10064774006605148
976.0,0.10196474939584732,0.9709306955337524,0.0990007072687149
977.0,0.10024376958608627,0.9711803793907166,0.09735478460788727
978.0,0.09852278977632523,0.9714469909667969,0.0957096666097641
979.0,0.09680180251598358,0.9717282056808472,0.09406504034996033
980.0,0.09508082270622253,0.9720218777656555,0.09242063760757446
981.0,0.09362771362066269,0.9723258018493652,0.09103664010763168
982.0,0.09217460453510284,0.9726377725601196,0.08965250104665756
983.0,0.090721495449543,0.9729556441307068,0.0882679894566536
984.0,0.08926838636398315,0.97327721118927,0.08688288927078247
985.0,0.08781527727842331,0.9736002683639526,0.08549697697162628
986.0,0.08636216819286346,0.973922610282898,0.0841100662946701
987.0,0.08490905910730362,0.9742420315742493,0.08272197097539902
988.0,0.08345595002174377,0.9745564460754395,0.08133253455162048
989.0,0.08200284093618393,0.9748647809028625,0.07994168251752853
990.0,0.08054973185062408,0.9751671552658081,0.07854945212602615
991.0,0.07909661531448364,0.9754638075828552,0.07715588808059692
992.0,0.0776435136795044,0.9757547378540039,0.07576102763414383
993.0,0.07619039714336395,0.9760403037071228,0.07436490058898926
994.0,0.07473728805780411,0.9763205647468567,0.07296755164861679
995.0,0.07328417897224426,0.9765956401824951,0.07156901061534882
996.0,0.07183106988668442,0.9768657684326172,0.07016931474208832
997.0,0.07037796080112457,0.9771311283111572,0.06876849383115768
998.0,0.06892485171556473,0.9773918390274048,0.0673665851354599
999.0,0.06747174263000488,0.9776480793952942,0.06596361845731735
1000.0,0.06601863354444504,0.9779000282287598,0.06455962359905243
1001.0,0.06480800360441208,0.9781478047370911,0.0633918046951294
1002.0,0.06359736621379852,0.9783917665481567,0.06222314015030861
1003.0,0.062386736273765564,0.9786322116851807,0.061053670942783356
1004.0,0.061176102608442307,0.9788694381713867,0.05988341569900513
1005.0,0.05996546894311905,0.9791037440299988,0.058712415397167206
1006.0,0.05875483900308609,0.9793354272842407,0.05754069611430168
1007.0,0.05754420533776283,0.979564905166626,0.05636828392744064
1008.0,0.056333575397729874,0.9797923564910889,0.05519520491361618
1009.0,0.055122941732406616,0.9800181984901428,0.05402148514986038
1010.0,0.05391230806708336,0.9802426695823669,0.05284714326262474
1011.0,0.0527016781270504,0.9804661273956299,0.051672209054231644
1012.0,0.05149104446172714,0.9806888103485107,0.05049668997526169
1013.0,0.050280410796403885,0.980911135673523,0.04932061582803726
1014.0,0.049069780856370926,0.9811330437660217,0.048143982887268066
1015.0,0.04785914719104767,0.9813544750213623,0.0469667874276638
1016.0,0.04664851352572441,0.9815751314163208,0.045789021998643875
1017.0,0.04543788358569145,0.9817949533462524,0.04461068660020828
1018.0,0.044227249920368195,0.9820137023925781,0.04343176633119583
1019.0,0.04301661625504494,0.9822311997413635,0.04225226119160652
1020.0,0.04180598631501198,0.9824472665786743,0.04107217863202095
1021.0,0.040963321924209595,0.982661783695221,0.04025309160351753
1022.0,0.04012065753340721,0.9828744530677795,0.039433568716049194
1023.0,0.03927799314260483,0.9830851554870605,0.038613613694906235
1024.0,0.038435328751802444,0.9832937717437744,0.03779321908950806
1025.0,0.03759266436100006,0.9835000038146973,0.03697238489985466
1026.0,0.03674999997019768,0.9837036728858948,0.036151111125946045
1027.0,0.035907335579395294,0.9839043617248535,0.03532938286662102
1028.0,0.03506467118859291,0.9841014742851257,0.03450719639658928
1029.0,0.034222010523080826,0.984294593334198,0.033684540539979935
1030.0,0.03337934613227844,0.9844831228256226,0.03286140412092209
1031.0,0.03253668174147606,0.9846665859222412,0.03203778341412544
1032.0,0.031694017350673676,0.9848445057868958,0.031213678419589996
1033.0,0.030851351097226143,0.9850162267684937,0.030389081686735153
1034.0,0.03000868856906891,0.9851813912391663,0.02956400066614151
1035.0,0.029166024178266525,0.9853394627571106,0.028738435357809067
1036.0,0.028323359787464142,0.9854898452758789,0.027912383899092674
1037.0,0.02748069539666176,0.9856321215629578,0.02708585560321808
1038.0,0.026638031005859375,0.9857656955718994,0.026258857920765877
1039.0,0.02579536661505699,0.9858902096748352,0.025431400164961815
1040.0,0.024952702224254608,0.9860055446624756,0.024603502824902534
1041.0,0.024503426626324654,0.9861113429069519,0.024163106456398964
1042.0,0.02405414916574955,0.9862074255943298,0.02372238039970398
1043.0,0.023604873567819595,0.986293613910675,0.023281335830688477
1044.0,0.02315559796988964,0.9863696098327637,0.022839978337287903
1045.0,0.022706322371959686,0.9864352941513062,0.022398317232728004
1046.0,0.022257044911384583,0.9864903092384338,0.02195635996758938
1047.0,0.021807769313454628,0.9865345358848572,0.02151411771774292
1048.0,0.021358493715524673,0.9865676760673523,0.021071599796414375
1049.0,0.02090921625494957,0.9865896105766296,0.02062881551682949
1050.0,0.020459940657019615,0.9865999817848206,0.02018577791750431
1051.0,0.02001066319644451,0.9865989089012146,0.01974249817430973
1052.0,0.019561387598514557,0.9865872263908386,0.019299015402793884
1053.0,0.019112110137939453,0.9865659475326538,0.01885535754263401
1054.0,0.0186628345400095,0.9865363240242004,0.018411563709378242
1055.0,0.018213557079434395,0.9864993691444397,0.01796766184270382
1056.0,0.01776428148150444,0.9864562153816223,0.017523685470223427
1057.0,0.017315005883574486,0.9864078760147095,0.017079658806324005
1058.0,0.01686573028564453,0.9863556027412415,0.016635607928037643
1059.0,0.016416452825069427,0.9863003492355347,0.016191553324460983
1060.0,0.015966393053531647,0.9862433075904846,0.015746748074889183
1061.0,0.015525203198194504,0.9861855506896973,0.015310730785131454
1062.0,0.015096545219421387,0.9861282110214233,0.014887128956615925
1063.0,0.014680078253149986,0.9860722422599792,0.014475617557764053
1064.0,0.014275438152253628,0.9860175848007202,0.01407583337277174
1065.0,0.01388226542621851,0.9859628677368164,0.01368739828467369
1066.0,0.013500199653208256,0.9859066009521484,0.013309936039149761
1067.0,0.013128885067999363,0.9858474731445312,0.012943077832460403
1068.0,0.012767955660820007,0.9857839941978455,0.012586446478962898
1069.0,0.012417059391736984,0.9857147932052612,0.012239678762853146
1070.0,0.01207583025097847,0.985638439655304,0.0119024021551013
1071.0,0.01174391433596611,0.9855535626411438,0.011574256233870983
1072.0,0.01142094936221838,0.9854586720466614,0.011254873126745224
1073.0,0.011106575839221478,0.9853523373603821,0.010943890549242496
1074.0,0.010800435207784176,0.9852333068847656,0.010640948079526424
1075.0,0.010502167046070099,0.9850999712944031,0.010345684364438057
1076.0,0.01021141279488802,0.9849514365196228,0.01005774550139904
1077.0,0.009927814826369286,0.984788179397583,0.009776794351637363
1078.0,0.009651011787354946,0.9846109747886658,0.009502491913735867
1079.0,0.009380643256008625,0.9844207763671875,0.009234500117599964
1080.0,0.00911635160446167,0.9842183589935303,0.00897248089313507
1081.0,0.00885781180113554,0.9840046763420105,0.008716127835214138
1082.0,0.008604835718870163,0.983780562877655,0.008465270511806011
1083.0,0.008357269689440727,0.9835468530654907,0.008219766430556774
1084.0,0.00811496190726757,0.9833044409751892,0.007979477755725384
1085.0,0.007877757772803307,0.9830542206764221,0.0077442629262804985
1086.0,0.0076455059461295605,0.9827970266342163,0.007513980381190777
1087.0,0.007418053224682808,0.9825336933135986,0.007288487162441015
1088.0,0.007195244077593088,0.9822651147842407,0.007067637052386999
1089.0,0.006976927164942026,0.9819919466972351,0.00685128616169095
1090.0,0.006762951146811247,0.9817145466804504,0.00663928734138608
1091.0,0.006553158164024353,0.9814333915710449,0.006431488320231438
1092.0,0.006347400136291981,0.9811488389968872,0.006227744277566671
1093.0,0.006145521067082882,0.9808613061904907,0.006027903873473406
1094.0,0.00594736821949482,0.9805712103843689,0.005831818096339703
1095.0,0.005752787925302982,0.9802790284156799,0.005639337468892336
1096.0,0.00556162977591157,0.9799850583076477,0.005450313910841942
1097.0,0.005373736843466759,0.9796897768974304,0.005264595150947571
1098.0,0.005188960116356611,0.9793935418128967,0.0050820340402424335
1099.0,0.005007142201066017,0.9790968298912048,0.0049024769105017185
1100.0,0.004828132223337889,0.9787999987602234,0.004725775681436062
